"No.","Time","Source","Destination","Protocol","Length","Info"
"1784","934.416477","192.168.50.1","172.16.0.5","TCP","1138","[TCP Retransmission] 80  >  46633 [PSH, ACK] Seq=1074 Ack=864 Win=31104 Len=1072 TSval=1432986621 TSecr=239193323"
"1785","934.416540","172.16.0.5","192.168.50.1","TCP","66","46633  >  80 [ACK] Seq=864 Ack=2146 Win=131072 Len=0 TSval=239193323 TSecr=1432986621"
"1786","934.416543","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 1785#1] 46633  >  80 [ACK] Seq=864 Ack=2146 Win=131072 Len=0 TSval=239193323 TSecr=1432986621"
"1787","935.568712","172.16.0.5","192.168.50.1","TCP","74","53046  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239193439 TSecr=0 WS=2048"
"1788","935.568715","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 53046  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239193439 TSecr=0 WS=2048"
"1789","935.568828","192.168.50.1","172.16.0.5","TCP","74","80  >  53046 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432986910 TSecr=239193439 WS=128"
"1790","935.568830","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  53046 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432986910 TSecr=239193439 WS=128"
"1791","935.568958","172.16.0.5","192.168.50.1","TCP","66","53046  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239193439 TSecr=1432986910"
"1792","935.568960","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 1791#1] 53046  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239193439 TSecr=1432986910"
"1793","935.569194","172.16.0.5","192.168.50.1","HTTP","477","GET /c.php HTTP/1.1 "
"1794","935.569198","172.16.0.5","192.168.50.1","TCP","477","[TCP Retransmission] 53046  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=411 TSval=239193439 TSecr=1432986910"
"1795","935.569322","192.168.50.1","172.16.0.5","TCP","66","80  >  53046 [ACK] Seq=1 Ack=412 Win=30080 Len=0 TSval=1432986910 TSecr=239193439"
"1796","935.569324","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 1795#1] 80  >  53046 [ACK] Seq=1 Ack=412 Win=30080 Len=0 TSval=1432986910 TSecr=239193439"
"1797","935.569675","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"1798","935.569678","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  53046 [PSH, ACK] Seq=1 Ack=412 Win=30080 Len=1073 TSval=1432986910 TSecr=239193439"
"1799","935.569750","172.16.0.5","192.168.50.1","TCP","66","53046  >  80 [ACK] Seq=412 Ack=1074 Win=131072 Len=0 TSval=239193439 TSecr=1432986910"
"1800","935.569752","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 1799#1] 53046  >  80 [ACK] Seq=412 Ack=1074 Win=131072 Len=0 TSval=239193439 TSecr=1432986910"
"1801","935.914769","172.16.0.5","192.168.50.1","HTTP","530","GET /c.php?ip=192.168.1.5 HTTP/1.1 "
"1802","935.914772","172.16.0.5","192.168.50.1","TCP","530","[TCP Retransmission] 53046  >  80 [PSH, ACK] Seq=412 Ack=1074 Win=131072 Len=464 TSval=239193473 TSecr=1432986910"
"1803","935.915308","192.168.50.1","172.16.0.5","HTTP","1138","HTTP/1.1 200 OK  (text/html)"
"1804","935.915311","192.168.50.1","172.16.0.5","TCP","1138","[TCP Retransmission] 80  >  53046 [PSH, ACK] Seq=1074 Ack=876 Win=31104 Len=1072 TSval=1432986996 TSecr=239193473"
"1805","935.915401","172.16.0.5","192.168.50.1","TCP","66","53046  >  80 [ACK] Seq=876 Ack=2146 Win=131072 Len=0 TSval=239193473 TSecr=1432986996"
"1806","935.915404","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 1805#1] 53046  >  80 [ACK] Seq=876 Ack=2146 Win=131072 Len=0 TSval=239193473 TSecr=1432986996"
"1807","936.158603","172.16.0.5","192.168.50.1","TCP","74","65337  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239193498 TSecr=0 WS=2048"
"1808","936.158606","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 65337  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239193498 TSecr=0 WS=2048"
"1809","936.158726","192.168.50.1","172.16.0.5","TCP","74","80  >  65337 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432987057 TSecr=239193498 WS=128"
"1810","936.158729","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  65337 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432987057 TSecr=239193498 WS=128"
"1811","936.158870","172.16.0.5","192.168.50.1","TCP","66","65337  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239193498 TSecr=1432987057"
"1812","936.158872","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 1811#1] 65337  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239193498 TSecr=1432987057"
"1813","936.162642","172.16.0.5","192.168.50.1","HTTP","462","GET /c.php HTTP/1.1 "
"1814","936.162645","172.16.0.5","192.168.50.1","TCP","462","[TCP Retransmission] 65337  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=396 TSval=239193498 TSecr=1432987057"
"1815","936.162794","192.168.50.1","172.16.0.5","TCP","66","80  >  65337 [ACK] Seq=1 Ack=397 Win=30080 Len=0 TSval=1432987058 TSecr=239193498"
"1816","936.162797","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 1815#1] 80  >  65337 [ACK] Seq=1 Ack=397 Win=30080 Len=0 TSval=1432987058 TSecr=239193498"
"1817","936.163147","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"1818","936.163150","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  65337 [PSH, ACK] Seq=1 Ack=397 Win=30080 Len=1073 TSval=1432987058 TSecr=239193498"
"1819","936.163223","172.16.0.5","192.168.50.1","TCP","66","65337  >  80 [ACK] Seq=397 Ack=1074 Win=131072 Len=0 TSval=239193498 TSecr=1432987058"
"1820","936.163225","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 1819#1] 65337  >  80 [ACK] Seq=397 Ack=1074 Win=131072 Len=0 TSval=239193498 TSecr=1432987058"
"1821","936.408789","172.16.0.5","192.168.50.1","HTTP","516","GET /c.php?ip=192.168.0.13 HTTP/1.1 "
"1822","936.408792","172.16.0.5","192.168.50.1","TCP","516","[TCP Retransmission] 65337  >  80 [PSH, ACK] Seq=397 Ack=1074 Win=131072 Len=450 TSval=239193523 TSecr=1432987058"
"1823","936.409333","192.168.50.1","172.16.0.5","HTTP","1138","HTTP/1.1 200 OK  (text/html)"
"1824","936.409336","192.168.50.1","172.16.0.5","TCP","1138","[TCP Retransmission] 80  >  65337 [PSH, ACK] Seq=1074 Ack=847 Win=31104 Len=1072 TSval=1432987120 TSecr=239193523"
"1825","936.409433","172.16.0.5","192.168.50.1","TCP","66","65337  >  80 [ACK] Seq=847 Ack=2146 Win=131072 Len=0 TSval=239193523 TSecr=1432987120"
"1826","936.409436","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 1825#1] 65337  >  80 [ACK] Seq=847 Ack=2146 Win=131072 Len=0 TSval=239193523 TSecr=1432987120"
"1827","937.394649","172.16.0.5","192.168.50.1","TCP","74","56071  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239193621 TSecr=0 WS=2048"
"1828","937.394651","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 56071  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239193621 TSecr=0 WS=2048"
"1829","937.394798","192.168.50.1","172.16.0.5","TCP","74","80  >  56071 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432987366 TSecr=239193621 WS=128"
"1830","937.394800","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  56071 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432987366 TSecr=239193621 WS=128"
"1831","937.394933","172.16.0.5","192.168.50.1","TCP","66","56071  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239193621 TSecr=1432987366"
"1832","937.394936","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 1831#1] 56071  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239193621 TSecr=1432987366"
"1833","937.395184","172.16.0.5","192.168.50.1","HTTP","489","GET /c.php HTTP/1.1 "
"1834","937.395187","172.16.0.5","192.168.50.1","TCP","489","[TCP Retransmission] 56071  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=423 TSval=239193621 TSecr=1432987366"
"1835","937.395310","192.168.50.1","172.16.0.5","TCP","66","80  >  56071 [ACK] Seq=1 Ack=424 Win=30080 Len=0 TSval=1432987366 TSecr=239193621"
"1836","937.395313","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 1835#1] 80  >  56071 [ACK] Seq=1 Ack=424 Win=30080 Len=0 TSval=1432987366 TSecr=239193621"
"1837","937.395667","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"1838","937.395670","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  56071 [PSH, ACK] Seq=1 Ack=424 Win=30080 Len=1073 TSval=1432987366 TSecr=239193621"
"1839","937.395754","172.16.0.5","192.168.50.1","TCP","66","56071  >  80 [ACK] Seq=424 Ack=1074 Win=131072 Len=0 TSval=239193621 TSecr=1432987366"
"1840","937.395756","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 1839#1] 56071  >  80 [ACK] Seq=424 Ack=1074 Win=131072 Len=0 TSval=239193621 TSecr=1432987366"
"1841","937.688750","172.16.0.5","192.168.50.1","HTTP","544","GET /c.php?ip=100.73.209.85 HTTP/1.1 "
"1842","937.688753","172.16.0.5","192.168.50.1","TCP","544","[TCP Retransmission] 56071  >  80 [PSH, ACK] Seq=424 Ack=1074 Win=131072 Len=478 TSval=239193651 TSecr=1432987366"
"1843","937.688755","172.16.0.5","192.168.50.1","TCP","66","56071  >  80 [FIN, ACK] Seq=902 Ack=1074 Win=131072 Len=0 TSval=239193651 TSecr=1432987366"
"1844","937.688756","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 56071  >  80 [FIN, ACK] Seq=902 Ack=1074 Win=131072 Len=0 TSval=239193651 TSecr=1432987366"
"1845","937.689364","192.168.50.1","172.16.0.5","HTTP","1138","HTTP/1.1 200 OK  (text/html)"
"1846","937.689367","192.168.50.1","172.16.0.5","TCP","1138","[TCP Retransmission] 80  >  56071 [PSH, ACK] Seq=1074 Ack=903 Win=31104 Len=1072 TSval=1432987440 TSecr=239193651"
"1847","937.689369","192.168.50.1","172.16.0.5","TCP","66","80  >  56071 [FIN, ACK] Seq=2146 Ack=903 Win=31104 Len=0 TSval=1432987440 TSecr=239193651"
"1848","937.689371","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  56071 [FIN, ACK] Seq=2146 Ack=903 Win=31104 Len=0 TSval=1432987440 TSecr=239193651"
"1849","937.689438","172.16.0.5","192.168.50.1","TCP","66","56071  >  80 [ACK] Seq=903 Ack=2146 Win=131072 Len=0 TSval=239193651 TSecr=1432987440"
"1850","937.689440","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 1849#1] 56071  >  80 [ACK] Seq=903 Ack=2146 Win=131072 Len=0 TSval=239193651 TSecr=1432987440"
"1851","937.689442","172.16.0.5","192.168.50.1","TCP","66","56071  >  80 [ACK] Seq=903 Ack=2147 Win=131072 Len=0 TSval=239193651 TSecr=1432987440"
"1852","937.689443","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 1851#1] 56071  >  80 [ACK] Seq=903 Ack=2147 Win=131072 Len=0 TSval=239193651 TSecr=1432987440"
"1853","937.951211","172.16.0.5","192.168.50.1","TCP","74","60831  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239193677 TSecr=0 WS=2048"
"1854","937.951215","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 60831  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239193677 TSecr=0 WS=2048"
"1855","937.951376","192.168.50.1","172.16.0.5","TCP","74","80  >  60831 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432987505 TSecr=239193677 WS=128"
"1856","937.951378","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  60831 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432987505 TSecr=239193677 WS=128"
"1857","937.951510","172.16.0.5","192.168.50.1","TCP","66","60831  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239193677 TSecr=1432987505"
"1858","937.951513","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 1857#1] 60831  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239193677 TSecr=1432987505"
"1859","937.965963","172.16.0.5","192.168.50.1","HTTP","568","GET /c.php?ip=2804:18:6002:9471:cb47:cf5b:d185:6ed7 HTTP/1.1 "
"1860","937.965967","172.16.0.5","192.168.50.1","TCP","568","[TCP Retransmission] 60831  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=502 TSval=239193678 TSecr=1432987505"
"1861","937.966045","192.168.50.1","172.16.0.5","TCP","66","80  >  60831 [ACK] Seq=1 Ack=503 Win=30080 Len=0 TSval=1432987509 TSecr=239193678"
"1862","937.966048","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 1861#1] 80  >  60831 [ACK] Seq=1 Ack=503 Win=30080 Len=0 TSval=1432987509 TSecr=239193678"
"1863","937.966560","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"1864","937.966562","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  60831 [PSH, ACK] Seq=1 Ack=503 Win=30080 Len=1073 TSval=1432987509 TSecr=239193678"
"1865","937.966640","172.16.0.5","192.168.50.1","TCP","66","60831  >  80 [ACK] Seq=503 Ack=1074 Win=131072 Len=0 TSval=239193678 TSecr=1432987509"
"1866","937.966643","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 1865#1] 60831  >  80 [ACK] Seq=503 Ack=1074 Win=131072 Len=0 TSval=239193678 TSecr=1432987509"
"1867","939.421615","192.168.50.1","172.16.0.5","TCP","66","80  >  46633 [FIN, ACK] Seq=2146 Ack=864 Win=31104 Len=0 TSval=1432987873 TSecr=239193323"
"1868","939.421618","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  46633 [FIN, ACK] Seq=2146 Ack=864 Win=31104 Len=0 TSval=1432987873 TSecr=239193323"
"1869","939.421783","172.16.0.5","192.168.50.1","TCP","66","46633  >  80 [FIN, ACK] Seq=864 Ack=2147 Win=131072 Len=0 TSval=239193824 TSecr=1432987873"
"1870","939.421786","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 46633  >  80 [FIN, ACK] Seq=864 Ack=2147 Win=131072 Len=0 TSval=239193824 TSecr=1432987873"
"1871","939.421894","192.168.50.1","172.16.0.5","TCP","66","80  >  46633 [ACK] Seq=2147 Ack=865 Win=31104 Len=0 TSval=1432987873 TSecr=239193824"
"1872","939.421896","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 1871#1] 80  >  46633 [ACK] Seq=2147 Ack=865 Win=31104 Len=0 TSval=1432987873 TSecr=239193824"
"1873","940.920296","192.168.50.1","172.16.0.5","TCP","66","80  >  53046 [FIN, ACK] Seq=2146 Ack=876 Win=31104 Len=0 TSval=1432988247 TSecr=239193473"
"1874","940.920298","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  53046 [FIN, ACK] Seq=2146 Ack=876 Win=31104 Len=0 TSval=1432988247 TSecr=239193473"
"1875","940.920474","172.16.0.5","192.168.50.1","TCP","66","53046  >  80 [FIN, ACK] Seq=876 Ack=2147 Win=131072 Len=0 TSval=239193974 TSecr=1432988247"
"1876","940.920477","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 53046  >  80 [FIN, ACK] Seq=876 Ack=2147 Win=131072 Len=0 TSval=239193974 TSecr=1432988247"
"1877","940.920592","192.168.50.1","172.16.0.5","TCP","66","80  >  53046 [ACK] Seq=2147 Ack=877 Win=31104 Len=0 TSval=1432988248 TSecr=239193974"
"1878","940.920594","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 1877#1] 80  >  53046 [ACK] Seq=2147 Ack=877 Win=31104 Len=0 TSval=1432988248 TSecr=239193974"
"1879","941.414335","192.168.50.1","172.16.0.5","TCP","66","80  >  65337 [FIN, ACK] Seq=2146 Ack=847 Win=31104 Len=0 TSval=1432988371 TSecr=239193523"
"1880","941.414338","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  65337 [FIN, ACK] Seq=2146 Ack=847 Win=31104 Len=0 TSval=1432988371 TSecr=239193523"
"1881","941.414514","172.16.0.5","192.168.50.1","TCP","66","65337  >  80 [FIN, ACK] Seq=847 Ack=2147 Win=131072 Len=0 TSval=239194023 TSecr=1432988371"
"1882","941.414516","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 65337  >  80 [FIN, ACK] Seq=847 Ack=2147 Win=131072 Len=0 TSval=239194023 TSecr=1432988371"
"1883","941.414616","192.168.50.1","172.16.0.5","TCP","66","80  >  65337 [ACK] Seq=2147 Ack=848 Win=31104 Len=0 TSval=1432988371 TSecr=239194023"
"1884","941.414619","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 1883#1] 80  >  65337 [ACK] Seq=2147 Ack=848 Win=31104 Len=0 TSval=1432988371 TSecr=239194023"
"1885","942.971543","192.168.50.1","172.16.0.5","TCP","66","80  >  60831 [FIN, ACK] Seq=1074 Ack=503 Win=30080 Len=0 TSval=1432988760 TSecr=239193678"
"1886","942.971547","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  60831 [FIN, ACK] Seq=1074 Ack=503 Win=30080 Len=0 TSval=1432988760 TSecr=239193678"
"1887","942.971747","172.16.0.5","192.168.50.1","TCP","66","60831  >  80 [FIN, ACK] Seq=503 Ack=1075 Win=131072 Len=0 TSval=239194179 TSecr=1432988760"
"1888","942.971750","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 60831  >  80 [FIN, ACK] Seq=503 Ack=1075 Win=131072 Len=0 TSval=239194179 TSecr=1432988760"
"1889","942.971856","192.168.50.1","172.16.0.5","TCP","66","80  >  60831 [ACK] Seq=1075 Ack=504 Win=30080 Len=0 TSval=1432988760 TSecr=239194179"
"1890","942.971858","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 1889#1] 80  >  60831 [ACK] Seq=1075 Ack=504 Win=30080 Len=0 TSval=1432988760 TSecr=239194179"
"1891","943.191243","172.16.0.5","192.168.50.1","TCP","74","28611  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239194201 TSecr=0 WS=2048"
"1892","943.191246","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 28611  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239194201 TSecr=0 WS=2048"
"1893","943.191411","192.168.50.1","172.16.0.5","TCP","74","80  >  28611 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432988815 TSecr=239194201 WS=128"
"1894","943.191413","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  28611 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432988815 TSecr=239194201 WS=128"
"1895","943.191545","172.16.0.5","192.168.50.1","TCP","66","28611  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239194201 TSecr=1432988815"
"1896","943.191547","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 1895#1] 28611  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239194201 TSecr=1432988815"
"1897","943.193246","172.16.0.5","192.168.50.1","HTTP","463","GET /c.php HTTP/1.1 "
"1898","943.193249","172.16.0.5","192.168.50.1","TCP","463","[TCP Retransmission] 28611  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=397 TSval=239194201 TSecr=1432988815"
"1899","943.193334","192.168.50.1","172.16.0.5","TCP","66","80  >  28611 [ACK] Seq=1 Ack=398 Win=30080 Len=0 TSval=1432988816 TSecr=239194201"
"1900","943.193336","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 1899#1] 80  >  28611 [ACK] Seq=1 Ack=398 Win=30080 Len=0 TSval=1432988816 TSecr=239194201"
"1901","943.193705","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"1902","943.193707","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  28611 [PSH, ACK] Seq=1 Ack=398 Win=30080 Len=1073 TSval=1432988816 TSecr=239194201"
"1903","943.193808","172.16.0.5","192.168.50.1","TCP","66","28611  >  80 [ACK] Seq=398 Ack=1074 Win=131072 Len=0 TSval=239194201 TSecr=1432988816"
"1904","943.193810","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 1903#1] 28611  >  80 [ACK] Seq=398 Ack=1074 Win=131072 Len=0 TSval=239194201 TSecr=1432988816"
"1905","943.491774","172.16.0.5","192.168.50.1","HTTP","518","GET /c.php?ip=192.168.0.109 HTTP/1.1 "
"1906","943.491778","172.16.0.5","192.168.50.1","TCP","518","[TCP Retransmission] 28611  >  80 [PSH, ACK] Seq=398 Ack=1074 Win=131072 Len=452 TSval=239194231 TSecr=1432988816"
"1907","943.492341","192.168.50.1","172.16.0.5","HTTP","1138","HTTP/1.1 200 OK  (text/html)"
"1908","943.492345","192.168.50.1","172.16.0.5","TCP","1138","[TCP Retransmission] 80  >  28611 [PSH, ACK] Seq=1074 Ack=850 Win=31104 Len=1072 TSval=1432988890 TSecr=239194231"
"1909","943.492444","172.16.0.5","192.168.50.1","TCP","66","28611  >  80 [ACK] Seq=850 Ack=2146 Win=131072 Len=0 TSval=239194231 TSecr=1432988890"
"1910","943.492447","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 1909#1] 28611  >  80 [ACK] Seq=850 Ack=2146 Win=131072 Len=0 TSval=239194231 TSecr=1432988890"
"1911","944.343417","172.16.0.5","192.168.50.1","TCP","66","46634  >  80 [FIN, ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239194316 TSecr=1432986536"
"1912","944.343419","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 46634  >  80 [FIN, ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239194316 TSecr=1432986536"
"1913","944.343573","192.168.50.1","172.16.0.5","TCP","66","80  >  46634 [FIN, ACK] Seq=1 Ack=2 Win=29056 Len=0 TSval=1432989103 TSecr=239194316"
"1914","944.343576","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  46634 [FIN, ACK] Seq=1 Ack=2 Win=29056 Len=0 TSval=1432989103 TSecr=239194316"
"1915","944.343698","172.16.0.5","192.168.50.1","TCP","66","46634  >  80 [ACK] Seq=2 Ack=2 Win=131072 Len=0 TSval=239194316 TSecr=1432989103"
"1916","944.343701","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 1915#1] 46634  >  80 [ACK] Seq=2 Ack=2 Win=131072 Len=0 TSval=239194316 TSecr=1432989103"
"1917","948.496471","192.168.50.1","172.16.0.5","TCP","66","80  >  28611 [FIN, ACK] Seq=2146 Ack=850 Win=31104 Len=0 TSval=1432990142 TSecr=239194231"
"1918","948.496474","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  28611 [FIN, ACK] Seq=2146 Ack=850 Win=31104 Len=0 TSval=1432990142 TSecr=239194231"
"1919","948.496633","172.16.0.5","192.168.50.1","TCP","66","28611  >  80 [FIN, ACK] Seq=850 Ack=2147 Win=131072 Len=0 TSval=239194731 TSecr=1432990142"
"1920","948.496635","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 28611  >  80 [FIN, ACK] Seq=850 Ack=2147 Win=131072 Len=0 TSval=239194731 TSecr=1432990142"
"1921","948.496775","192.168.50.1","172.16.0.5","TCP","66","80  >  28611 [ACK] Seq=2147 Ack=851 Win=31104 Len=0 TSval=1432990142 TSecr=239194731"
"1922","948.496778","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 1921#1] 80  >  28611 [ACK] Seq=2147 Ack=851 Win=31104 Len=0 TSval=1432990142 TSecr=239194731"
"1923","963.490040","172.16.0.5","192.168.50.1","TCP","74","59492  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239196231 TSecr=0 WS=2048"
"1924","963.490042","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 59492  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239196231 TSecr=0 WS=2048"
